CarParkID,CarParkName_Zh_tw,Description,HourlyRates
18P0C0002A,大雅區-公有-三和公園附屬P,三和公園附屬停車場：汽車停車位共16格(含身心障礙停車格1格),"[{'RateName': '計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
27P0C0001A,太平區-公有-坪林森林附屬P,平面式,"[{'RateName': '自', 'RateDescription': '每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'Restriction': '平日最高上限100元  假日最高上限150元', 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
07P0C0017A,南屯區-公有-豐樂P,小型車359 格(含身心障礙車格8 格、親子車格8 格)、 機車127 格(含身心障礙車格3 格)。,"[{'RateName': '自小客車計時方案', 'RateDescription': '小型車每小時新臺幣20 元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
05P0C0004A,北區-公有-育強P,平面式小型車(含身障車格1格),"[{'RateName': '30分鐘10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
04P0C0014A,西區-公有-藍興P,平面式小型車(含身障車格1格、親子車格1格),"[{'RateName': '30分鐘10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
04P0C0013A,西區-公有-廣民P,平面式小型車11格(含身障1格)、機車25格(含身障1格),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
09P0C0004B,豐原區-公有-育英路立體P,立體式小型車(含身障車格4格、親子車格4格),"[{'RateName': '30分鐘10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
04P0C0010A,西區-公有-美村P,平面式小型車101格(含身障3格、親子2格),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0020A,西屯區-公有-朝馬P  ,平面式小型車123格(含身障3格),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
03P0C0004C,南區-公有-健康公園地下P,立體式31格(含身障停車格2格),"[{'RateName': '平假日臨停', 'RateDescription': '自小客車每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
07P0C0016A,南屯區-公有-豐功P,小型車97 格(含身心障礙車格3 格、親子車格1 格)。,"[{'RateName': '自小客車計時方案', 'RateDescription': '小型車每小時新臺幣20 元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0013C,北屯區-公有-民俗公園地下P,地下式小型車273格(含身障 親子 電動車位),"[{'RateName': '自小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
27P0C0005A,太平區-公有-新光廣兼停四P,72 （2身障，1機車，4婦幼）,"[{'RateName': '小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 15, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0005A,北屯區-公有-(廣停66)新平P,"小型車105格(含身障4格,親子2格)","[{'RateName': '自小客車計時方案', 'RateDescription': '全日', 'RestrictionUserType': 254, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MaxPrice': 100, 'MinHalfHourCharge': 1, 'Restriction': '限小型車', 'StartTime': '00:00', 'EndTime': '00:00', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0026A,北屯區-公有-(廣兼停8)竹興P,平面式小型車125格(含身障 親子 電動車位),"[{'RateName': '自小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
28P0C0001C,大里區-公有-大里運動公園地下P,地下停車場小型車960格(身心障礙22格)，機車357格,"[{'RateName': '自小客車計時方案', 'RateDescription': '每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 120, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0011A,北屯區-公有-天津P,小型車26 格(含身心障礙車格1 格、親子車格1 格)。,"[{'RateName': '自小客車計時方案', 'RateDescription': '小型車每小時新臺幣20 元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0017A,北屯區-公有-松榮P,平面式54格(含身障停車格2格),"[{'RateName': '平假日臨停', 'RateDescription': '自小客車每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
28P0C0015A,大里區-公有-崇光P,平面場小型車24格(身心障礙1格),"[{'RateName': '小客車', 'RateDescription': '半小時10元 無當日最高優惠', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0028A,北屯區-公有-平德停車場,平面戶外車位共計10格(含1身障),"[{'RateName': '自小客車計時方案', 'RateDescription': '半小時10元，最高上限120', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 15, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
28P0C0003A,大里區-公有-仁興P,平面場小型車19格(身心障礙1格),"[{'RateName': '小客車', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
08P0C0012A,北屯區-公有-天祥P,小型車52格(含身障2、親子1),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0021A,西屯區-公有-朝富P,平面式小型車171格(含身障4格、親子3格)、機車524格(含身障11格),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
02P0C0006A,東區-公有-旱溪P,小型車178格,"[{'RateName': '自小客計時', 'RateDescription': '半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0024A,西屯區-公有-福順P  ,平面式小型車88格(含身障2格),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
07P0C0001A,南屯區-公有-三塊厝P,平面戶外車位共計336格(含8身障6親子),"[{'RateName': '自小客車計時方案', 'RateDescription': '每半小時10元 無當日最高優惠', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}, {'RateName': '大客車計時方案', 'RateDescription': '每半小時20元 無當日最高優惠', 'RestrictionUserType': 0, 'SpaceType': 5, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0005A,西屯區-公有-大墩P,"總車格數52格（親子子位,1殘障車位1）","[{'RateName': '自小客計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
17P0C0002C,潭子-公有-國民暨兒童運動中心(B2層)停車場,身心障礙車位2格;親子婦幼車位2格,"[{'RateName': '一般車位', 'RateDescription': '以半小時計費，每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 20, 'MaxPrice': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
09P0C0015A,豐原區-公有-博愛重劃區P3、5,平停車場,"[{'RateName': '自小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 0, 'RatePrice': 0, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '00:00', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
27P0C0008A,太平區-公有-平安廣場P,28 （1身障，1婦幼）,"[{'RateName': '小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 15, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0025A,西屯區-公有-銀聯三村P,汽172，機97,"[{'RateName': '自小客計時', 'RateDescription': '半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
05P0C0011A,北區-公有-建成P,小型車 58 格(含身心障礙車格 2 格)、機車 37 格(含身心障礙車 格 2 格),"[{'RateName': '自小客車計時方案', 'RateDescription': '全日', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
28P0C0012A,大里區-公有-廣兼停五P   ,平面場小型車22格(身心障礙1格),"[{'RateName': '小客車', 'RateDescription': '半小時10元 無當日最高優惠', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
02P0M0001A,東區-公有-大智北機車P,身障格2,"[{'RateName': '計時', 'RateDescription': '', 'RestrictionUserType': 0, 'SpaceType': 2, 'RateQualifier': 30, 'RatePrice': 5, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
09P0C0005A,豐原區-公有-葫蘆墩圳平面P3,小型車86格(含身障車格),"[{'RateName': '自小客車計時方案', 'RateDescription': '自小客車每小時30元(以半小時計費)', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 15, 'MaxPrice': 200, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0018B,西屯區-公有-惠來立體P,小型車393格(含身障車格9格)，機車161格(含身障車格3格),"[{'RateName': '每30分鐘15元，未滿30分鐘以30分鐘計', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 15, 'MaxPrice': 120, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0022A,西屯區-公有-福安P,總車格數37格（殘障車位1）,"[{'RateName': '自小客客計時方案', 'RateDescription': '10元/半小時 （優惠費率以現場公告為主）', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
03P0C0009A,南區-公有-德義P,小型車30格(含身障停車格2格),"[{'RateName': '自小客車計費', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:50', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
04P0C0001A,西區-公有-(細停178)自立P,小型車29格(含身障車格),"[{'RateName': '自立街出入口', 'RateDescription': '自小客車每小時20元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
04P0C0012C,西區-公有-萬壽棒球場附屬地下P,小型車91格；1樓平面小型車9格(含身障車格2格)。,"[{'RateName': '自小客車費率', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 20, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:29', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
18P0C0003A,大雅區-公有-停四P,小型車32格(含身障停車格1格)     及機車停車格9格(含身障停車位1格),"[{'RateName': '自小客車', 'RateDescription': '每小時30元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 60, 'RatePrice': 30, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
07P0C0014A,南屯區-公有-黎明P,平面式小型車11格(含身障1格1婦幼),"[{'RateName': '自小客車半小時10元', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
11P0C0001A,大甲區-公有-文武P,平面式小型車34格(含身障 親子 電動車位),"[{'RateName': '自小客車計時方案', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 0, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
28P0C0004A,大里區-公有-大新P,平面場小型車29格(身心障礙1格),"[{'RateName': '小客車', 'RestrictionUserType': 0, 'SpaceType': 1, 'FreeMaxStay': 10, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'ServiceTag': '全年適用', 'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0010A,西屯區-公有-何厝P,"總車格數27格（親子子位,1殘障車位1）","[{'RateName': '自小客客計時方案', 'RateDescription': '10元/半小時 ', 'RestrictionUserType': 254, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 10, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
06P0C0029A,西屯區-公有-惠中停車場(B區),小型車109格（含身心障礙格位2格、親子車位3格）,"[{'RateName': '小客車', 'RateDescription': '汽車臨時停車每半小時新台幣15元，停車時數未滿半小時者，以半小時計算收費。', 'RestrictionUserType': 0, 'SpaceType': 1, 'RateQualifier': 30, 'RatePrice': 15, 'MinHalfHourCharge': 1, 'StartTime': '00:00', 'EndTime': '23:59', 'ServiceDay': {'Monday': 1, 'Tuesday': 1, 'Wednesday': 1, 'Thursday': 1, 'Friday': 1, 'Saturday': 1, 'Sunday': 1, 'NationalHolidays': 1}}]"
